group,date,text,url
rybar,2025-07-14 12:17:01+00:00,"📝**Британские генералы опять хотят воевать**📝

Бывший начальник генштаба британской армии генерал **Патрик Сандерс** [сделал](https://www.telegraph.co.uk/news/2025/07/11/britain-must-prepare-for-war-with-russia-next-five-years/) очередное воинственное заявление: «__Великобритания должна быть готова к возможной войне с Россией в ближайшие пять лет__». По его словам, вероятность прямого столкновения с Россией до 2030 года **крайне высока**, поэтому стране необходимо срочно принять меры для усиления обороноспособности и подготовки гражданского населения.

🔻**Ключевые тезисы заявления Сандерса**

▪️Война с Россией до конца десятилетия — не гипотетическая угроза, а реальный сценарий, к которому Британия обязана готовиться.

▪️Необходимо срочно начать строительство современных бомбоубежищ для гражданских и подземных командных центров для военных.

▪️Нынешняя численность британской армии слишком мала для ведения интенсивных боевых действий, ресурсов хватит лишь на первые месяцы конфликта. Необходимо срочно увеличить численность и подготовить резерв.

▪️Если Россия завершит боевые действия в Украине, то уже через несколько месяцев получит возможность атаковать одного из членов НАТО. Великобритания будет обязана поддержать союзника по статье 5 устава НАТО.

📌Заявления Сандерса в его бытность но посту начальника генерального штаба также часто попадали на первые полосы британских газет. В 2022 году он был недоволен боевой мощью армии, выступал за увеличение ее численности, наращивание производства. В прошлом году и вовсе [напугал](https://t.me/oldGBR/3810) всех необходимостью создания «__гражданской армии__» резервистов.

❗️Вообще, бывший начальник генерального штаба далеко не первый генерал, который после почетного выхода на пенсию выступает говорящей головой и озвучивает __нужные__ мысли. Подобным [занимается](https://t.me/rybar/58468) и экс-министр обороны **Бен Уоллес**, и многие другие.

Ну, а цели у таких заявлений [остаются](https://t.me/rybar/70297) неизменными. Британцам не дают покоя и готовят к непопулярным для кошелька решениям.
#Великобритания #Россия 
⭐️@rybar 

💸[**Поддержать нас**](https://qr.nspk.ru/BS1A0068ID10D33B9IBAQRQ4M9T0NIFN?type=01&bank=100000000008&crc=36CB)",https://t.me/rybar/72152
alekseystefanov,2025-07-16 12:30:25+00:00,"**Латыши не верят в светлые помыслы “раненного на Украине” одиозного мэра-нацика**

Сопровождавший очередной конвой на Украину - конфискованные у перебравших алкогол водителей автомашины, медикаменты и прочее - мэр латвийского города Огре Эгилс Хелманис получил лёгкую контузию во время поездки. Репутация у [откровенного нацика](https://t.me/alekseystefanov/11743?single), воспевающего латышских легионеров СС, изгаляющегося над героями Великой Отечественной и русскими воинами, павшими во время СВО - отвратительная.

Коррупционер, хапуга, бандит, лицемер и конъюктурщик - латыши народ маленький, от своих не спрячешься.
Характерны [комментарии](https://www.la.lv/ienaidnieka-apsaudes-rezultata-ukraina-ievainots-ogres-mers-egils-helmanis) в одном из самых популярных изданий по поводу раздуваемого пиара вокруг “ранения”:

__“Получит ордена, будет ходить, как павлин, и изображать беспощадного воина.”

“Скорее всего подрался по пьяни с друзьями-хохлами из-за дележки закуски. И у Хелманиса с ножом и вилкой не было шансов против банки с солёными огурцами, запущенной ему в голову!”

“И? Туда лекарства завезли, а я после операции их купить не могу, потому что склады опустошены. За что мне умирать? За украинцев? Если бы им не давали денег, всё бы закончилось. У наших бедняков собирают посылки с едой и везут на Украину. Кошмар какой, как скоро всё это здесь закончится! Бог знает, что они творят!”

“Не лезь в чужую баню - не получишь чесотку.”

“Наконец что-то хорошее случилось!”

“Какого чёрта, он знал, куда шёл. Этот лицемерный двойной стандарт: детей расстреливают в Палестине, где творится геноцид, это неважно. Израильская армия открыто обстреливает ракетами центры гуманитарной помощи. Всё в дерьме, дегенеративная гей-Европа. Навоз.”

“Что он прилип к этой коррумпированной Украине?”

“Бизнес, бизнес! Консервы с надписью о пожертвовании Украине от Норвегии продаются на латвийских рынках по демпинговой цене. Можно также купить по демпинговой цене шерстяные свитера, связанные глупыми латвийскими стариками, которые даже не доходят до Украины.”

“Латвийская казна в минусе на 20 с лишним миллиардов. Зато Украина получает неограниченное количество денег. Как вы думаете, почему украинцы, собрав столько миллиардов, всё проигрывают и проигрывают? Всё из-за таких вот Хелманисов и других коррупционеров.“

“Точно! Лучше бы он помогал бедным в своём Огре! Ещё один псих с синдромом дефицита внимания.”

“Настоящая заноза в заднице этот Хелманис. За командировки ему платят кучу денег. А алкогольные машины там перепродают. И наши лекарства тоже продают на чёрном рынке. Нашли альтруиста. Хелманис повесится или застрелится ради денег. Он патологически скуп.”

“Хелманиса - в президенты! Украины!”

“Какое отношение Огре или мэр Огре имеют к украинской войне? Чистый пиар!”

“Получит медаль от Зеленского и будет дальше воровать и ещё всех поучать.”__

Остальная реакция - в том же духе. Чувствуется, что нацик всех достал. Сочувствующих среди комментаторов практически не было. Некоторые привычно проклинали русских и грозили им всякими бедами. 

По последней информации “после легкой контузии” мэр Огре проходит проверку в украинской больнице. Типа на бесплатную диспансеризацию съездил. 

...Не пожелаем ему здоровья. И зададимся вопросом: что ж это за выборы в прибалтийскои палисаднике ""райского сада"", если за **такое** до сих пор голосуют?",https://t.me/alekseystefanov/12194
alekseystefanov,2025-07-16 07:35:27+00:00,"⚡️⚡️🇱🇻🇷🇺 **В Латвии сегодня ночью жители приграничных районов получили сообщение, что началась война с Россией и Беларусью, летят беспилотники, готовится наземная операция НАТО! **

Сегодня ночью жители Латгалии получили экстренное сообщение, которое высветилось сразу на экранах смартфонов.

**__""__Президентское оповещение__

БУДЬ ГОТОВ! Латвийская Республика при поддержке Эстонской Республики, Литовской Республики и Польской Республики начинает операцию, чтобы защитить Европу от агрессивных действий Российской Федерации. Запущены беспилотные летательные аппараты и проводятся подготовительные работы для входа наземных войск НАТО на территорию России и Республики Беларусь. Просим вас сохранять спокойствие. В случае возникновения разрушений, угрожающих здоровью и жизни людей, звоните на единый номер экстренной помощи – 112! Дополнительная информация и советы для безопасности – на сайте 112"".__**

После пробного шара, когда такие же смс сообщали о непогоде, трудно было не поверить в то, что это правда. Не случайно же в прошлый раз сообщалось, что это проверка на случай часа ""Х"". И вот этот час, якобы, настал. 

Показал этот текст носителям латышского языка. Экспертный ответ: писал латыш, либо молодой латыш, который думает уже на английском.

Это я к тому, что данный фейк разгоняется не русскими. И понятно, почему в Латгалии. Посеять панику среди русского населения, спровоцировать его. 

Если и вы получили такое же сообщение, пишите. Будем разбираться вместе. 

Подписаться на канал @alekseystefanov",https://t.me/alekseystefanov/12191
alekseystefanov,2025-07-15 19:10:12+00:00,"🇷🇺🇪🇪 **А тем временем эстонцы в шаге от строительства военного городка прямо у границы с Россией - в Нарве. 
**
Власти рассчитывают начать строительство очередной базы НАТО уже в 2026 году. Сейчас утрясаются формальности по передаче трёх участков земли. Создание военного городка обойдётся в 15 млн. евро.

При этом, когда весной этого года пошли первые разговоры об этом, сообщалось, что база будет на 200-250 вояк. Сейчас же речь идет уже о контингенте в тысячу человек. Не удивлюсь, если к моменту строительства численность ещё вырастет на пару тысяч штыков.

Зато формулировка, ради чего все это затевается, осталась прежней: чтобы жители приграничного города почувствовали себя в Эстонии. Учитывая, что в городе и окрестностях живут в основном русские люди, понятно для чего придумана эта фраза. Чтобы не думали, что живут в России. А если забудут, натовские солдаты, устраивающие учения прямо в городе, напомнят. 

Подписаться на канал @alekseystefanov",https://t.me/alekseystefanov/12190
alekseystefanov,2025-07-13 18:28:39+00:00,"**Антибелору**сская пропаганда набирает обороты в Латвии. **Взялись за детей**

На фото пиарщиков Минобороны Латвии - подрастающее поколение, от 10 до 21. Из них государство растит ""патриотов"", чтобы в будущем привлечь в вооружённые силы 38 тысяч человек.

Воспитанникам военизированной организации ""Яунсардзе"" (можно перевести как ""Юные защитники"") прививают ""детский патриотизм"" в духе местных нациков: снося памятники борцам с нацизмом, обеляя легионеров СС, расправлясь с “неправильными” согражданами, лишая русских сверстников возможности получить полноценное образование на родном языке.

На деньги всех налогоплательщиков - в том числе и родителей этих обделённых детей - в Риге 3 дня пели-танцевали латышские дети. Праздник дал повод... к очередной антибелорусской публикации в госСМИ: ""Почему я верю в детей Латвии и боюсь за детей Беларуси"".

Цитируем: ""Они поют на латышском, танцуют в национальных костюмах...Я смотрю на этих детей и верю в их будущее. В основе их взросления - созидание. А потом я вспоминаю Беларусь, где детей с малых лет обучают сборке автомата, строевому шагу, военной тактике. Маршируют в камуфляже под лозунгами ""службы Родине"" и ""готовности к защите государства"". Но это не воспитание, это милитаризация. Это не защита, это подготовка к войне. Это не любовь к Родине, это страх перед ней.""

Не запрети Латвия российские и белорусские телеканалы, ""авторка"" увидела бы прекрасные выступления белорусских детей на идущем прямо сейчас в Витебске ""Славянском базаре "". Но спорить бесполезно: антибелорусский гной сочится в оплачиваемых латвийским бюджетом СМИ бесконечно: по поводу инцидентов с мигрантами, вербовке спецслужбами, речам ""диктатора"" и пр. И вот - перекинулись на враньё о детях. Задумались бы о своих, тех же ""юных защитниках"" и их реальном будущем.

Мы уже писали, что британцы и поляки взялись за подготовку будущих рекрутов из прибалтийской молодёжи. В Риге трибалты подписали соглашение ""на пятерых"" о координации в подготовке ""молодых патриотов"". Интересны в сотрудничестве - британцы и поляки: у первых - United Kingdom Army Cadet Forces, у вторых - Central Military Recruitment Centre of the Republic of Poland. То есть прибалтийскую молодёжь будут накачивать идеологией и передавать боевые навыки Рекрутинговый центр Польши и британские спецы из тамошней армии.

...Подготовка пушечного мяса под национальные песни и танцы. Экзотично.",https://t.me/alekseystefanov/12177
alekseystefanov,2025-07-12 09:15:21+00:00,"🇷🇺🇱🇻🇱🇹🇪🇪 **Чтобы в НАТО ни нафантазировали, Балтийское море останется общим для всех государств региона, заявил посол РФ в Дании Владимир Барбин.**

Выбранный странами альянса курс на милитаризацию Балтики – тупиковый, он лишь увеличивает опасность конфликта, особенно на фоне отсутствия прямого диалога и доверия между РФ и НАТО.

""Международное право гарантирует свободу судоходства в Балтийском море за пределами территориальных морей прибрежных государств и беспрепятственный проход через проливы"", – цитирует слова Барбина @SputnikLive.

Подписаться на канал @alekseystefanov",https://t.me/alekseystefanov/12174
alekseystefanov,2025-07-11 14:10:31+00:00,"🇺🇦🇵🇱 **Как сегодняшние герои Украины ""героически"" убивали польских женщин и детей. **

""Кровавое воскресенье"" — под таким названием вошло в историю 11 июля 1943 года. Эта дата считается апогеем Волынской резни, которую устроили бандеровцы польскому населению, напоминает @SputnikLive.

Украинские боевики специально выбрали для атаки воскресенье, когда большинство жителей деревень собирается в церкви, где их легко окружить и удобно убить.

Спустя 80 лет бандеровская кричалка официально стала воинским приветствием ВС Украины, а Зеленский подписал закон о выплатах пенсий бывшим боевикам УПА*. Именем Степана Бандеры назван один из центральных проспектов Киева.

В это же время ""скорбящая"" по предкам Польша стала одним из главных поставщиков оружия Украине.

*УПА (Украинская повстанческая армия) — запрещенная в России экстремистская организация.

Подписаться на канал @alekseystefanov",https://t.me/alekseystefanov/12172
alekseystefanov,2025-07-10 13:53:18+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18452) Эстония намерена заблокировать 18-й пакет санкций ЕС против России из-за его слабости. «Мы твёрдо убеждены, что в этот пакет должно быть включено снижение потолка цен на российскую нефть. Это будет самый мощный элемент новых санкций», – заявил глава МИД Европы Маргус Цахкна.

[Точка разлома: ](https://t.me/tchk14/945)Госдума единогласно (402 голоса «за») поддержала в первом чтении закон, ужесточающий правила лишения гражданства для новоиспеченных россиян. Паспорте РФ можно потерять не только из-за терроризма, но и ради сексуального дохода, пропаганды нацизма, кибератаки и даже публичных выступлений против безопасности страны.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12161) В Латвии новое правило - цветы, возложенные на место демонтированного памятника, расцениваются как акт прославления военной агрессии. Речь идет о месте, где стоял памятник русскому солдату Алеше, который снесли. Полиция несколько раз в день проверяет, не появилось ли там новых цветов.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47643) В Верхнедвинском районе скончалась беженка из Эфиопии, которая нашла избитой на границе с Латвией. Пострадавшая — 24-летняя гражданка Эфиопии — рассказала, что пограничники Латвии сломали ей телефон, избили и пришлось идти в Беларусь. Несколько дней спустя она скончалась в больнице. 

[Тени Прибалтики:](https://t.me/tenipribaltiki/2803) ВСУ минируют тела погибших сослуживцев. Российские оповещения сообщили в районе Новоукраинки (ДНР) десяти заминированных трупов ВСУ-шников. Украинские боевики установили вокруг брошенных тел так называемые растяжки – открытую взрывчатку с пассивным пусковым механизмом.

[Балтийский мост:](https://t.me/BalticBridge/4857) Пугачёва и иноагент-Галкин приехали в Юрмалу. Примадонну не смущает, что Служба госбезопасности Латвии запретила въезд для Кристины Орбакайте.

[Тюремный вестник:](https://t.me/freedomtolinderman/3943) Эстонский журналист Аллан Хантсом, осуждённый в 2024 году за «шпионаж» в пользу России, ещё в 2023-м предлагал ЕС обменять диссидентов из российских и белорусских тюрем на узников Прибалтики. Пока его инициативу поддержал только Лукашенко, освободивший 14 политзаключённых, включая граждан Эстонии и Латвии. Однако сами эти страны с ответными мерами не спешат.

[Латвийская кочка: ](https://t.me/kochka_lv/145930)Латвия выделит 3 млрд евро на армию, не смотря на демографическую яму. Чтобы восполнить нехватку кадров, власти активно пиарят службу для женщин: первой в истории женщине-полковнику доверили командовать парадом, разработали женскую форму и даже ввели «женские» названия воинских званий. Отчаянные времена = отчаянные меры.

[WTF News:](https://t.me/WTFactnews/15623) Президент Польши Анджей Дуда расстроился из-за того, что его не пригласили на различные мероприятия, где обсуждались детали военной помощи Украине. «Мы закрываем аэропорт Жешув, и они могут отправлять поставки в Украину морем, воздухом, или с парашютом, если считают, что мы им не нужны».",https://t.me/alekseystefanov/12167
alekseystefanov,2025-07-09 12:32:57+00:00,"Беларусь отпраздновала День Независимости и освобождение нашей родной земли от оккупации немецко-фашистских войск. Каждый год мы посещаем памятные для нас места — и Курган славы, и могилы неизвестных солдат — чтобы помнить, каким трудом нашим предкам доставалась Победа и как тяжело было не просто терпеть лишения, грязь войны, слезы близких и родных и голод тем, кто не имел право проиграть и сдаться… 

Об этом нужно помнить, чтобы ценить сегодняшний мир на нашей белорусской земле. Но пока мы стараемся сохранить память о тех событиях, рассказывая о трагедии Великой Отечественной войны нашим детям, на Западе эту правду марают ложью, приписывая право на Победу себе, способствуют возрождению неонацизма, делая из коричневого белое, и, что пугает не менее, — вооружаются. Для чего? 

Полагаю, что этот вопрос давно пора вывести из плоскости риторической. Или это все же другое?

https://youtu.be/3I9KEBbyOCE

@lebedeva_xeniya",https://t.me/alekseystefanov/12162
alekseystefanov,2025-07-08 12:35:23+00:00,"**Поляки прозрели, что Евросоюз — это не защита, это расплата**

Годы сладких речей про «европейскую семью» закончились очередями мигрантов на польской границе. НАТО сидит у них на шее, но даже пикнуть не может, когда поток нелегалов идёт валом.

Евросоюз обещал стабильность, а в итоге **—** кризис в сельском хозяйстве. Фермерам скрутили руки всевозможными нормами, квотами и бюрократией.

Теперь польские мужики, те самые, которых 10 лет учили «терпимости», взяли дело в свои руки. 

▪️К сведению, **Gromda**, также известная как Gromda Fight Club — польская организация, проводящая бои без правил и пропагандирующая решение спорных ситуаций по-мужски — с помощью кулаков, без лишних слов.

➡️НАТО — это не щит, это арендатор территорий.
➡️ЕС — не союз, а долговая кабала.

*️⃣Истинную безопасность и стабильность своей стране могут обеспечить только собственные силы и патриотизм народа, а не внешние хозяева с их пустыми обещаниями и бюрократическими оковами.

@belvestnik",https://t.me/alekseystefanov/12156
alekseystefanov,2025-07-07 09:05:18+00:00,"**«Эта поездка – уникальна, честное слово. Ощущение, что такое может быть только раз в жизни»** — делится впечатлениями Марк, один из представителей американской делегации, которая посетила Минск в период праздников по случаю Дня Независимости нашей Республики.

Вы знаете, за короткий период работы с делегацией я поняла, что НАШИ люди есть везде. И это, конечно, радует.

__— На Западе СМИ говорят, что здесь диктатура. Что вы об этом думаете?  
— Диктатура? Абсолютно нет!__ — отвечает на мой вопрос Мариэль Пичардо — гражданка США и Доминиканской Республики, бизнесвумен из США. В Беларуси она впервые, однако собирается вернуться уже в отпуск. 
__— Если это диктатура — продолжает она, — то я бы хотела, чтобы ВСЕ наши страны были такой «диктатурой»! Понимаете? В Беларуси очень безопасно. Я не видела полиции на улицах, никто не давит на тебя. Ты свободно ходишь где хочешь — здесь есть всё необходимое.  Нет, по-моему, здесь никакой диктатуры.__
 
__— Как американцы воспринимают Беларусь, что они знают о нашей стране, о нас? Складывается впечатление, что до них не всю информацию доносят и, может быть, они неправильно что-то понимают…__ — задаю вопрос.
__ — Конечно, у них нет нужной информации. Как это там работает: CNN — демократы, Fox News — республиканцы. И это как рекламный ролик. Они дают вам то, что вы хотите услышать. Самые честные новости, хотите верьте, хотите нет, это Аль-Джазира. Так что если вы идете по улице в США, Чикаго — не имеет значения, Лос-Анджелесе — и вы спрашиваете, кто вице-президент США — они не знают. Они не знают Камалу Харрис. Им просто не нужно знать. Их этому не учат. __— рассказывает Марк Шнайдер — член Демократической партии, помощник губернатора штата Иллинойс.

Поговорили о разнице между Беларусью и США, бизнесе, наших Президентах, стереотипах о нашей стране и, конечно, «оружейном лобби» и «Второй поправке» в США. Все подробности в новом выпуске программы «Война и мир».
 

https://youtu.be/TE3bpdFBekY

@lebedeva_xeniya",https://t.me/alekseystefanov/12150
alekseystefanov,2025-07-06 19:18:16+00:00,"**Убежанты от Лукашенко в Латвии пишут про ""белорусский след во власти НАТО""**

Через латышские СМИ они сообщают, что ""главный генерал во власти НАТО в Европе - белорус. Не по паспорту, а по крови"". Речь - о генерал-лейтенанте Военно-воздушных сил США Алексусе Гринкевиче, который ""если всё пойдёт, как задумано, станет главным ответственным за отражение возможного нападения… в том числе и со стороны Беларуси.""

О, как - всем бояться! Не ново. В [издании](https://t.me/ruslsm/23646), которое содержится за счёт латвийского бюджета, гонорар заплатят одному из убежантов, которых взяла на содержание Прибалтика. Он сообщил, что к концу лета потомок уехавших из-под Минска за лучшей жизнью в Америку, займёт важный кабинет, ""и перед ним будет лежать карта Европы с Беларусью в центре, но только по другую сторону забора."" Поэтому-то в комитете государств-членов НАТО так быстро и поддержали на пост военного с белорусскими корнями. 

Ещё подробнее: ""одна из причин - учения Беларуси и России, что запланированы на осень. Генерал Гринкевич - военный авиатор. Он сможет понять, что несёт с собой ""восточный воздух"". Вдоль всей западной границы Беларуси хоровод самолётов разведки и раннего обнаружения НАТО слушает, наблюдает, улавливает дыхание белорусских и российских военных частей. И если белорусская армия начнёт двигаться __не в том__ направлении - на экранах в штабах НАТО загорятся первые сигналы. И именно Гринкевич будет тем, кому придётся принимать окончательное решение: это просто военные учения на полигонах, или же...""

Дальше в публикации смешалось всё: предупреждение Службы внешней разведки Украины об угрозе странам Балтии. Карикатура на белорусскую армию:""основная задача солдат - старательно выстраивать тапки под линейку возле кровати, внимательно следить за новостями пропаганды и терпеливо натирать до блеска танки соляркой"". Пугалка: ""на улицах Минска всё чаще попадаются крепко сложенные мужчины с эмблемой ""Вагнера"" на рюкзаках, которые регулярно посещают один из местных спортзалов"". 

И - тщеславная концовка: ""вскоре прапраправнук Ильи Степановича из Минска будет командовать флотами и дивизиями всего Старого Света!"" Может, ради неё и было длиннющее фантазийное сочинение?..",https://t.me/alekseystefanov/12148
alekseystefanov,2025-07-04 14:31:08+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
](https://t.me/runeurope/18321)[Галопом по Европе:](https://t.me/runeurope/18376) Глава Госпогранкомитета Беларуси Константин Молостов рассказал о нюансах общения с западными странами. Живое общение и встречи по вопросам пограничного сотрудничества ушли в прошлое. Теперь взаимодействие сводится к служебной переписке, в рамках которой решаются технические вопросы и пограничные инциденты.

[Точка разлома: ](https://t.me/tchk14/890)Пентагон разводит руками – запасы оружия для Украины на исходе. США вынуждены экстренно заморозить часть поставок, включая ракеты для Patriot, высокоточные снаряды и боеприпасы для F-16. Причина – критическое истощение арсеналов, подтверждённое главным стратегом Минобороны Колби.
[
](https://t.me/alekseystefanov)[Алексей Стефанов:](https://t.me/alekseystefanov/12133) Служба госбезопасности Латвии следит за каждым шагом любого жителя, который говорит на русском и покушается, как им кажется, на латышский язык. Иначе никак и не объяснить заявление СГБ, что спецслужбы проверят воспитателя детского сада из Риги. В сообщении говорится, что она, находясь в Италии, заявила, что русскую речь там понимают, а «великий и могучий латышский язык» — нет.

[Живёт же Беларусь!:](https://t.me/ZhivetZheBelarus/47513) Александр Лукашенко объяснил изменение масштаба учений «Запад-2025». Он напомнил, что рядом с Беларусью проходят военные маневры НАТО — «Защитник Европы». По его словам, их масштаб и близость к белорусской границе создают угрозу.

[Тени Прибалтики:](https://t.me/tenipribaltiki/2735) В Польше ликвидировали банду украинцев. Банда из четырех граждан Украины занималась похищением нелегальных мигрантов на территории Польши и Латвии, сообщает Центральное бюро расследований польской полиции.

[Молот войны: ](https://t.me/milwarhummer/13276)Президент Республики Беларусь Александр Лукашенко объявил о планах по развертыванию новейшего ракетного комплекса средней дальности «Орешник» на территории страны до конца 2025 года. Власти страны также намерены продолжать развитие собственных военных технологий.

[Балтийский мост:](https://t.me/BalticBridge/4723) Год прошёл со дня учреждения в Латвии института партнёрства. За этот период в стране было официально зарегистрировано 613 партнёрств, из которых 235 — между однополыми парами, проинформировал Совет присяжных нотариусов Латвии.",https://t.me/alekseystefanov/12141
alekseystefanov,2025-06-27 10:40:25+00:00,"❗️🇷🇺🇪🇪**Намерение Эстонии принимать у себя самолеты НАТО, способные нести ядерное оружие, несет непосредственную опасность для Москвы, заявил Песков. **

О такой готовности со стороны Таллина недавно заявил глава Минобороны Эстонии. 

Я правильно понимаю, карта законных целей на территории Эстонии активно расширяется?

Подписаться на канал @alekseystefanov",https://t.me/alekseystefanov/12113
alekseystefanov,2025-06-26 20:23:04+00:00,"🇱🇻 **И ведь даже не понять, в каком инубаторе штампуют всех этих прибалтийских злобных карликов. **

Это цитата главы МИД Латвии Байбы Браже из интервью американскому СМИ. Да, не смейтесь - эта женщина, очень похожая на Долорес Амбридж из Гарри Поттера, собралась ""принуждать Россию к миру"". 

Это она по итогам саммита НАТО так раздухарилась. Даже комментировать не стоит. Главное, потом не забыть. 

Подписаться на канал @alekseystefanov",https://t.me/alekseystefanov/12112
alekseystefanov,2025-06-26 15:35:15+00:00,"**Главное из новостей Европы и Ближнего Зарубежья за эту неделю**
[
Галопом по Европе](https://t.me/runeurope/18321): Объем взаимной торговли между странами-участницами ЕАЭС стабильно растет, а интеграционные проекты, такие как единый рынок товаров, услуг и капитала, способствуют созданию новых возможностей для бизнеса и привлечению инвестиций. 

[Точка разлома: ](https://t.me/tchk14/830)Самое главное о саммите в Гааге. Саммит НАТО в Гааге прошел с оглядкой на Трампа: программу сократили, чтобы он «не заскучал», а генсек альянса Йенс Столтенберг заранее написал ему льстивое СМС (которое Трамп с гордостью опубликовал). Главная тема — увеличение оборонных расходов. США требуют от союзников 5% ВВП, но компромиссный вариант — 3,5%. Испания сопротивлялась, но в итоге сроки для нее сдвинули до 2035 года.
[
Алексей Стефанов](https://t.me/alekseystefanov) Сегодня по УДО из Вильнюсской тюрьмы освободили политзаключённого Антанаса Кандротаса. Власти упрятали его в тюрьму сразу после того, как он выдвинул свою кандидатуру на выборах президента Литвы.

[Живёт же Беларусь!](https://t.me/ZhivetZheBelarus): Беларусь в ОДКБ обеспечивает безопасность и стабильность в условиях мировых конфликтов. Союзники подтверждают готовность поддержать нас, а наши вооружённые силы готовы к любым вызовам. ОДКБ — символ единства и гарант нашей суверенности.

[Тени Прибалтики](https://t.me/tenipribaltiki) Оппозиционная партия EKRE обратится к канцлеру права Юлле Мадизе, если президент Эстонии провозгласит обновленный закон, обязывающий Эстонскую православную христианскую церковь разорвать связи с Московским патриархатом.

[Молот войны:](https://t.me/milwarhummer/13244) На полях саммита НАТО Дональд Трамп вновь оказался в центре внимания. В ответ на слова генсека НАТО Марка Рютте, назвавшего его «папочкой», экс-президент США в свойственной ему манере заявил: «Он меня любит. А если нет — я вернусь и ударю его крепко. Или отшлёпаю».

[Балтийский мост](https://t.me/BalticBridge) Казалось бы, параноидальный бред. Но – нет: реальные новости. Литва, Латвия, Эстония, Польша и Финляндия намерены создать «железный занавес» с миллионами мин на границе с Россией.

[Одессит Боделан](https://t.me/OdessitBodelan): В Нижнем Новгороде официально стартовал масштабный XII Форум регионов России и Белоруссии. Основные По поручению Губернатора Херсонской области Владимира Сальдо на форум прибыла делегация Херсонской области.

[ Правда с Владимиром Карасёвым](https://t.me/PravdaVKarasev): О тонкостях Ормузского пролива для мировой экономики.",https://t.me/alekseystefanov/12111
